,accel [g],aerodrag,gap [m],lift per assy [N],position [m],time [s],velocity [m/s]
8379,,,0.0025,,,,
8380,,,0.0025,,,,
8381,,,0.0025,,,,
8382,,,0.0025,,,,
8383,,,0.0025,,,,
8384,,,0.0025,,,,
8385,,,0.0025,,,,
8386,,,0.0025,,,,
8387,,,0.0025,,,,
8388,,,0.0025,,,,
8389,,,0.0025,,,,
8390,,,0.0025,,,,
8391,,,0.0025,,,,
8392,,,0.0025,,,,
8393,,,0.0025,,,,
8394,,,0.0025,,,,
8395,,,0.0025,,,,
8396,,,0.0025,,,,
8397,,,0.0025,,,,
8398,,,0.0025,,,,
8399,,,0.0025,,,,
8400,,,0.0025,,,,
8401,,,0.0025,,,,
8402,,,0.0025,,,,
8403,,,0.0025,,,,
8404,,,0.0025,,,,
8405,,,0.0025,,,,
8406,,,0.0025,,,,
8407,,,0.0025,,,,
8408,,,0.0025,,,,
8409,,,0.0025,,,,
8410,,,0.0025,,,,
8411,,,0.0025,,,,
8412,,,0.0025,,,,
8413,,,0.0025,,,,
8414,,,0.0025,,,,
8415,,,0.0025,,,,
8416,,,0.0025,,,,
8417,,,0.0025,,,,
8418,,,0.0025,,,,
8419,,,0.0025,,,,
8420,,,0.0025,,,,
8421,,,0.0025,,,,
8422,,,0.0025,,,,
8423,,,0.0025,,,,
8424,,,0.0025,,,,
8425,,,0.0025,,,,
8426,,,0.0025,,,,
8427,,,0.0025,,,,
8428,,,0.0025,,,,
8429,,,0.0025,,,,
8430,,,0.0025,,,,
8431,,,0.0025,,,,
8432,,,0.0025,,,,
8433,,,0.0025,,,,
8434,,,0.0025,,,,
8435,,,0.0025,,,,
8436,,,0.0025,,,,
8437,,,0.0025,,,,
8438,,,0.0025,,,,
8439,,,0.0025,,,,
8440,,,0.0025,,,,
8441,,,0.0025,,,,
8442,,,0.0025,,,,
8443,,,0.0025,,,,
8444,,,0.0025,,,,
8445,,,0.0025,,,,
8446,,,0.0025,,,,
8447,,,0.0025,,,,
8448,,,0.0025,,,,
8449,,,0.0025,,,,
8450,,,0.0025,,,,
8451,,,0.0025,,,,
8452,,,0.0025,,,,
8453,,,0.0025,,,,
8454,,,0.0025,,,,
8455,,,0.0025,,,,
8456,,,0.0025,,,,
8457,,,0.0025,,,,
8458,,,0.0025,,,,
8459,,,0.0025,,,,
8460,,,0.0025,,,,
8461,,,0.0025,,,,
8462,,,0.0025,,,,
8463,,,0.0025,,,,
8464,,,0.0025,,,,
8465,,,0.0025,,,,
8466,,,0.0025,,,,
8467,,,0.0025,,,,
8468,,,0.0025,,,,
8469,,,0.0025,,,,
8470,,,0.0025,,,,
8471,,,0.0025,,,,
8472,,,0.0025,,,,
8473,,,0.0025,,,,
8474,,,0.0025,,,,
8475,,,0.0025,,,,
8476,,,0.0025,,,,
8477,,,0.0025,,,,
8478,,,0.0025,,,,
8479,,,0.0025,,,,
8480,,,0.0025,,,,
8481,,,0.0025,,,,
8482,,,0.0025,,,,
8483,,,0.0025,,,,
8484,,,0.0025,,,,
8485,,,0.0025,,,,
8486,,,0.0025,,,,
8487,,,0.0025,,,,
8488,,,0.0025,,,,
8489,,,0.0025,,,,
8490,,,0.0025,,,,
8491,,,0.0025,,,,
8492,,,0.0025,,,,
8493,,,0.0025,,,,
8494,,,0.0025,,,,
8495,,,0.0025,,,,
8496,,,0.0025,,,,
8497,,,0.0025,,,,
8498,,,0.0025,,,,
8499,,,0.0025,,,,
8500,,,0.0025,,,,
8501,,,0.0025,,,,
8502,,,0.0025,,,,
8503,,,0.0025,,,,
8504,,,0.0025,,,,
8505,,,0.0025,,,,
8506,,,0.0025,,,,
8507,,,0.0025,,,,
8508,,,0.0025,,,,
8509,,,0.0025,,,,
8510,,,0.0025,,,,
8511,,,0.0025,,,,
8512,,,0.0025,,,,
8513,,,0.0025,,,,
8514,,,0.0025,,,,
8515,,,0.0025,,,,
8516,,,0.0025,,,,
8517,,,0.0025,,,,
8518,,,0.0025,,,,
8519,,,0.0025,,,,
8520,,,0.0025,,,,
8521,,,0.0025,,,,
8522,,,0.0025,,,,
8523,,,0.0025,,,,
8524,,,0.0025,,,,
8525,,,0.0025,,,,
8526,,,0.0025,,,,
8527,,,0.0025,,,,
8528,,,0.0025,,,,
8529,,,0.0025,,,,
8530,,,0.0025,,,,
8531,,,0.0025,,,,
8532,,,0.0025,,,,
8533,,,0.0025,,,,
8534,,,0.0025,,,,
8535,,,0.0025,,,,
8536,,,0.0025,,,,
8537,,,0.0025,,,,
8538,,,0.0025,,,,
8539,,,0.0025,,,,
8540,,,0.0025,,,,
8541,,,0.0025,,,,
8542,,,0.0025,,,,
8543,,,0.0025,,,,
8544,,,0.0025,,,,
8545,,,0.0025,,,,
8546,,,0.0025,,,,
8547,,,0.0025,,,,
8548,,,0.0025,,,,
8549,,,0.0025,,,,
8550,,,0.0025,,,,
8551,,,0.0025,,,,
8552,,,0.0025,,,,
8553,,,0.0025,,,,
8554,,,0.0025,,,,
8555,,,0.0025,,,,
8556,,,0.0025,,,,
8557,,,0.0025,,,,
8558,,,0.0025,,,,
8559,,,0.0025,,,,
8560,,,0.0025,,,,
8561,,,0.0025,,,,
8562,,,0.0025,,,,
8563,,,0.0025,,,,
8564,,,0.0025,,,,
8565,,,0.0025,,,,
8566,,,0.0025,,,,
8567,,,0.0025,,,,
8568,,,0.0025,,,,
8569,,,0.0025,,,,
8570,,,0.0025,,,,
8571,,,0.0025,,,,
8572,,,0.0025,,,,
8573,,,0.0025,,,,
8574,,,0.0025,,,,
8575,,,0.0025,,,,
8576,,,0.0025,,,,
8577,,,0.0025,,,,
8578,,,0.0025,,,,
8579,,,0.0025,,,,
8580,,,0.0025,,,,
8581,,,0.0025,,,,
8582,,,0.0025,,,,
8583,,,0.0025,,,,
8584,,,0.0025,,,,
8585,,,0.0025,,,,
8586,,,0.0025,,,,
8587,,,0.0025,,,,
8588,,,0.0025,,,,
8589,,,0.0025,,,,
8590,,,0.0025,,,,
8591,,,0.0025,,,,
8592,,,0.0025,,,,
8593,,,0.0025,,,,
8594,,,0.0025,,,,
8595,,,0.0025,,,,
8596,,,0.0025,,,,
8597,,,0.0025,,,,
8598,,,0.0025,,,,
8599,,,0.0025,,,,
8600,,,0.0025,,,,
8601,,,0.0025,,,,
8602,,,0.0025,,,,
8603,,,0.0025,,,,
8604,,,0.0025,,,,
8605,,,0.0025,,,,
8606,,,0.0025,,,,
8607,,,0.0025,,,,
8608,,,0.0025,,,,
8609,,,0.0025,,,,
8610,,,0.0025,,,,
8611,,,0.0025,,,,
8612,,,0.0025,,,,
8613,,,0.0025,,,,
8614,,,0.0025,,,,
8615,,,0.0025,,,,
8616,,,0.0025,,,,
8617,,,0.0025,,,,
8618,,,0.0025,,,,
8619,,,0.0025,,,,
8620,,,0.0025,,,,
8621,,,0.0025,,,,
8622,,,0.0025,,,,
8623,,,0.0025,,,,
8624,,,0.0025,,,,
8625,,,0.0025,,,,
8626,,,0.0025,,,,
8627,,,0.0025,,,,
8628,,,0.0025,,,,
8629,,,0.0025,,,,
8630,,,0.0025,,,,
8631,,,0.0025,,,,
8632,,,0.0025,,,,
8633,,,0.0025,,,,
8634,,,0.0025,,,,
8635,,,0.0025,,,,
8636,,,0.0025,,,,
8637,,,0.0025,,,,
8638,,,0.0025,,,,
8639,,,0.0025,,,,
8640,,,0.0025,,,,
8641,,,0.0025,,,,
8642,,,0.0025,,,,
8643,,,0.0025,,,,
8644,,,0.0025,,,,
8645,,,0.0025,,,,
8646,,,0.0025,,,,
8647,,,0.0025,,,,
8648,,,0.0025,,,,
8649,,,0.0025,,,,
8650,,,0.0025,,,,
8651,,,0.0025,,,,
8652,,,0.0025,,,,
8653,,,0.0025,,,,
8654,,,0.0025,,,,
8655,,,0.0025,,,,
8656,,,0.0025,,,,
8657,,,0.0025,,,,
8658,,,0.0025,,,,
8659,,,0.0025,,,,
8660,,,0.0025,,,,
8661,,,0.0025,,,,
8662,,,0.0025,,,,
8663,,,0.0025,,,,
8664,,,0.0025,,,,
8665,,,0.0025,,,,
8666,,,0.0025,,,,
8667,,,0.0025,,,,
8668,,,0.0025,,,,
8669,,,0.0025,,,,
8670,,,0.0025,,,,
8671,,,0.0025,,,,
8672,,,0.0025,,,,
8673,,,0.0025,,,,
8674,,,0.0025,,,,
8675,,,0.0025,,,,
8676,,,0.0025,,,,
8677,,,0.0025,,,,
8678,,,0.0025,,,,
8679,,,0.0025,,,,
8680,,,0.0025,,,,
8681,,,0.0025,,,,
8682,,,0.0025,,,,
8683,,,0.0025,,,,
8684,,,0.0025,,,,
8685,,,0.0025,,,,
8686,,,0.0025,,,,
8687,,,0.0025,,,,
8688,,,0.0025,,,,
8689,,,0.0025,,,,
8690,,,0.0025,,,,
8691,,,0.0025,,,,
8692,,,0.0025,,,,
8693,,,0.0025,,,,
8694,,,0.0025,,,,
8695,,,0.0025,,,,
8696,,,0.0025,,,,
8697,,,0.0025,,,,
8698,,,0.0025,,,,
8699,,,0.0025,,,,
8700,,,0.0025,,,,
8701,,,0.0025,,,,
8702,,,0.0025,,,,
8703,,,0.0025,,,,
8704,,,0.0025,,,,
8705,,,0.0025,,,,
8706,,,0.0025,,,,
8707,,,0.0025,,,,
8708,,,0.0025,,,,
8709,,,0.0025,,,,
8710,,,0.0025,,,,
8711,,,0.0025,,,,
8712,,,0.0025,,,,
8713,,,0.0025,,,,
8714,,,0.0025,,,,
8715,,,0.0025,,,,
8716,,,0.0025,,,,
8717,,,0.0025,,,,
8718,,,0.0025,,,,
8719,,,0.0025,,,,
8720,,,0.0025,,,,
8721,,,0.0025,,,,
8722,,,0.0025,,,,
8723,,,0.0025,,,,
8724,,,0.0025,,,,
8725,,,0.0025,,,,
8726,,,0.0025,,,,
8727,,,0.0025,,,,
8728,,,0.0025,,,,
8729,,,0.0025,,,,
8730,,,0.0025,,,,
8731,,,0.0025,,,,
8732,,,0.0025,,,,
8733,,,0.0025,,,,
8734,,,0.0025,,,,
8735,,,0.0025,,,,
8736,,,0.0025,,,,
8737,,,0.0025,,,,
8738,,,0.0025,,,,
8739,,,0.0025,,,,
8740,,,0.0025,,,,
8741,,,0.0025,,,,
8742,,,0.0025,,,,
8743,,,0.0025,,,,
8744,,,0.0025,,,,
8745,,,0.0025,,,,
8746,,,0.0025,,,,
8747,,,0.0025,,,,
8748,,,0.0025,,,,
8749,,,0.0025,,,,
8750,,,0.0025,,,,
8751,,,0.0025,,,,
8752,,,0.0025,,,,
8753,,,0.0025,,,,
8754,,,0.0025,,,,
8755,,,0.0025,,,,
8756,,,0.0025,,,,
8757,,,0.0025,,,,
8758,,,0.0025,,,,
8759,,,0.0025,,,,
8760,,,0.0025,,,,
8761,,,0.0025,,,,
8762,,,0.0025,,,,
8763,,,0.0025,,,,
8764,,,0.0025,,,,
8765,,,0.0025,,,,
8766,,,0.0025,,,,
8767,,,0.0025,,,,
8768,,,0.0025,,,,
8769,,,0.0025,,,,
8770,,,0.0025,,,,
8771,,,0.0025,,,,
8772,,,0.0025,,,,
8773,,,0.0025,,,,
8774,,,0.0025,,,,
8775,,,0.0025,,,,
8776,,,0.0025,,,,
8777,,,0.0025,,,,
8778,,,0.0025,,,,
8779,,,0.0025,,,,
8780,,,0.0025,,,,
8781,,,0.0025,,,,
8782,,,0.0025,,,,
8783,,,0.0025,,,,
8784,,,0.0025,,,,
8785,,,0.0025,,,,
8786,,,0.0025,,,,
8787,,,0.0025,,,,
8788,,,0.0025,,,,
8789,,,0.0025,,,,
8790,,,0.0025,,,,
8791,,,0.0025,,,,
8792,,,0.0025,,,,
8793,,,0.0025,,,,
8794,,,0.0025,,,,
8795,,,0.0025,,,,
8796,,,0.0025,,,,
8797,,,0.0025,,,,
8798,,,0.0025,,,,
8799,,,0.0025,,,,
8800,,,0.0025,,,,
8801,,,0.0025,,,,
8802,,,0.0025,,,,
8803,,,0.0025,,,,
8804,,,0.0025,,,,
8805,,,0.0025,,,,
8806,,,0.0025,,,,
8807,,,0.0025,,,,
8808,,,0.0025,,,,
8809,,,0.0025,,,,
8810,,,0.0025,,,,
8811,,,0.0025,,,,
8812,,,0.0025,,,,
8813,,,0.0025,,,,
8814,,,0.0025,,,,
8815,,,0.0025,,,,
8816,,,0.0025,,,,
8817,,,0.0025,,,,
8818,,,0.0025,,,,
8819,,,0.0025,,,,
8820,,,0.0025,,,,
8821,,,0.0025,,,,
8822,,,0.0025,,,,
8823,,,0.0025,,,,
8824,,,0.0025,,,,
8825,,,0.0025,,,,
8826,,,0.0025,,,,
8827,,,0.0025,,,,
8828,,,0.0025,,,,
8829,,,0.0025,,,,
8830,,,0.0025,,,,
8831,,,0.0025,,,,
8832,,,0.0025,,,,
8833,,,0.0025,,,,
8834,,,0.0025,,,,
8835,,,0.0025,,,,
8836,,,0.0025,,,,
8837,,,0.0025,,,,
8838,,,0.0025,,,,
8839,,,0.0025,,,,
8840,,,0.0025,,,,
8841,,,0.0025,,,,
8842,,,0.0025,,,,
8843,,,0.0025,,,,
8844,,,0.0025,,,,
8845,,,0.0025,,,,
8846,,,0.0025,,,,
8847,,,0.0025,,,,
8848,,,0.0025,,,,
8849,,,0.0025,,,,
8850,,,0.0025,,,,
8851,,,0.0025,,,,
8852,,,0.0025,,,,
8853,,,0.0025,,,,
8854,,,0.0025,,,,
8855,,,0.0025,,,,
8856,,,0.0025,,,,
8857,,,0.0025,,,,
8858,,,0.0025,,,,
8859,,,0.0025,,,,
8860,,,0.0025,,,,
8861,,,0.0025,,,,
8862,,,0.0025,,,,
8863,,,0.0025,,,,
8864,,,0.0025,,,,
8865,,,0.0025,,,,
8866,,,0.0025,,,,
8867,,,0.0025,,,,
8868,,,0.0025,,,,
8869,,,0.0025,,,,
8870,,,0.0025,,,,
8871,,,0.0025,,,,
8872,,,0.0025,,,,
8873,,,0.0025,,,,
8874,,,0.0025,,,,
8875,,,0.0025,,,,
8876,,,0.0025,,,,
8877,,,0.0025,,,,
8878,,,0.0025,,,,
8879,,,0.0025,,,,
8880,,,0.0025,,,,
8881,,,0.0025,,,,
8882,,,0.0025,,,,
8883,,,0.0025,,,,
8884,,,0.0025,,,,
8885,,,0.0025,,,,
8886,,,0.0025,,,,
8887,,,0.0025,,,,
8888,,,0.0025,,,,
8889,,,0.0025,,,,
8890,,,0.0025,,,,
8891,,,0.0025,,,,
8892,,,0.0025,,,,
8893,,,0.0025,,,,
8894,,,0.0025,,,,
8895,,,0.0025,,,,
8896,,,0.0025,,,,
8897,,,0.0025,,,,
8898,,,0.0025,,,,
8899,,,0.0025,,,,
8900,,,0.0025,,,,
8901,,,0.0025,,,,
8902,,,0.0025,,,,
8903,,,0.0025,,,,
8904,,,0.0025,,,,
8905,,,0.0025,,,,
8906,,,0.0025,,,,
8907,,,0.0025,,,,
8908,,,0.0025,,,,
8909,,,0.0025,,,,
8910,,,0.0025,,,,
8911,,,0.0025,,,,
8912,,,0.0025,,,,
8913,,,0.0025,,,,
8914,,,0.0025,,,,
8915,,,0.0025,,,,
8916,,,0.0025,,,,
8917,,,0.0025,,,,
8918,,,0.0025,,,,
8919,,,0.0025,,,,
8920,,,0.0025,,,,
8921,,,0.0025,,,,
8922,,,0.0025,,,,
8923,,,0.0025,,,,
8924,,,0.0025,,,,
8925,,,0.0025,,,,
8926,,,0.0025,,,,
8927,,,0.0025,,,,
8928,,,0.0025,,,,
8929,,,0.0025,,,,
8930,,,0.0025,,,,
8931,,,0.0025,,,,
8932,,,0.0025,,,,
8933,,,0.0025,,,,
8934,,,0.0025,,,,
8935,,,0.0025,,,,
8936,,,0.0025,,,,
8937,,,0.0025,,,,
8938,,,0.0025,,,,
8939,,,0.0025,,,,
8940,,,0.0025,,,,
8941,,,0.0025,,,,
8942,,,0.0025,,,,
8943,,,0.0025,,,,
8944,,,0.0025,,,,
8945,,,0.0025,,,,
8946,,,0.0025,,,,
8947,,,0.0025,,,,
8948,,,0.0025,,,,
8949,,,0.0025,,,,
8950,,,0.0025,,,,
8951,,,0.0025,,,,
8952,,,0.0025,,,,
8953,,,0.0025,,,,
8954,,,0.0025,,,,
8955,,,0.0025,,,,
8956,,,0.0025,,,,
8957,,,0.0025,,,,
8958,,,0.0025,,,,
8959,,,0.0025,,,,
8960,,,0.0025,,,,
8961,,,0.0025,,,,
8962,,,0.0025,,,,
8963,,,0.0025,,,,
8964,,,0.0025,,,,
8965,,,0.0025,,,,
8966,,,0.0025,,,,
8967,,,0.0025,,,,
8968,,,0.0025,,,,
8969,,,0.0025,,,,
8970,,,0.0025,,,,
8971,,,0.0025,,,,
8972,,,0.0025,,,,
8973,,,0.0025,,,,
8974,,,0.0025,,,,
8975,,,0.0025,,,,
8976,,,0.0025,,,,
8977,,,0.0025,,,,
8978,,,0.0025,,,,
8979,,,0.0025,,,,
8980,,,0.0025,,,,
8981,,,0.0025,,,,
8982,,,0.0025,,,,
8983,,,0.0025,,,,
8984,,,0.0025,,,,
8985,,,0.0025,,,,
8986,,,0.0025,,,,
8987,,,0.0025,,,,
8988,,,0.0025,,,,
8989,,,0.0025,,,,
8990,,,0.0025,,,,
8991,,,0.0025,,,,
8992,,,0.0025,,,,
8993,,,0.0025,,,,
8994,,,0.0025,,,,
8995,,,0.0025,,,,
8996,,,0.0025,,,,
8997,,,0.0025,,,,
8998,,,0.0025,,,,
8999,,,0.0025,,,,
9000,,,0.0025,,,,
9001,,,0.0025,,,,
9002,,,0.0025,,,,
9003,,,0.0025,,,,
9004,,,0.0025,,,,
9005,,,0.0025,,,,
9006,,,0.0025,,,,
9007,,,0.0025,,,,
9008,,,0.0025,,,,
9009,,,0.0025,,,,
9010,,,0.0025,,,,
9011,,,0.0025,,,,
9012,,,0.0025,,,,
9013,,,0.0025,,,,
9014,,,0.0025,,,,
9015,,,0.0025,,,,
9016,,,0.0025,,,,
9017,,,0.0025,,,,
9018,,,0.0025,,,,
9019,,,0.0025,,,,
9020,,,0.0025,,,,
9021,,,0.0025,,,,
9022,,,0.0025,,,,
9023,,,0.0025,,,,
9024,,,0.0025,,,,
9025,,,0.0025,,,,
9026,,,0.0025,,,,
9027,,,0.0025,,,,
9028,,,0.0025,,,,
9029,,,0.0025,,,,
9030,,,0.0025,,,,
9031,,,0.0025,,,,
9032,,,0.0025,,,,
9033,,,0.0025,,,,
9034,,,0.0025,,,,
9035,,,0.0025,,,,
9036,,,0.0025,,,,
9037,,,0.0025,,,,
9038,,,0.0025,,,,
9039,,,0.0025,,,,
9040,,,0.0025,,,,
9041,,,0.0025,,,,
9042,,,0.0025,,,,
9043,,,0.0025,,,,
9044,,,0.0025,,,,
9045,,,0.0025,,,,
9046,,,0.0025,,,,
9047,,,0.0025,,,,
9048,,,0.0025,,,,
9049,,,0.0025,,,,
9050,,,0.0025,,,,
9051,,,0.0025,,,,
9052,,,0.0025,,,,
9053,,,0.0025,,,,
9054,,,0.0025,,,,
9055,,,0.0025,,,,
9056,,,0.0025,,,,
9057,,,0.0025,,,,
9058,,,0.0025,,,,
9059,,,0.0025,,,,
9060,,,0.0025,,,,
9061,,,0.0025,,,,
9062,,,0.0025,,,,
9063,,,0.0025,,,,
9064,,,0.0025,,,,
9065,,,0.0025,,,,
9066,,,0.0025,,,,
9067,,,0.0025,,,,
9068,,,0.0025,,,,
9069,,,0.0025,,,,
9070,,,0.0025,,,,
9071,,,0.0025,,,,
9072,,,0.0025,,,,
9073,,,0.0025,,,,
9074,,,0.0025,,,,
9075,,,0.0025,,,,
9076,,,0.0025,,,,
9077,,,0.0025,,,,
9078,,,0.0025,,,,
9079,,,0.0025,,,,
9080,,,0.0025,,,,
9081,,,0.0025,,,,
9082,,,0.0025,,,,
9083,,,0.0025,,,,
9084,,,0.0025,,,,
9085,,,0.0025,,,,
9086,,,0.0025,,,,
9087,,,0.0025,,,,
9088,,,0.0025,,,,
9089,,,0.0025,,,,
9090,,,0.0025,,,,
9091,,,0.0025,,,,
9092,,,0.0025,,,,
9093,,,0.0025,,,,
9094,,,0.0025,,,,
9095,,,0.0025,,,,
9096,,,0.0025,,,,
9097,,,0.0025,,,,
9098,,,0.0025,,,,
9099,,,0.0025,,,,
9100,,,0.0025,,,,
9101,,,0.0025,,,,
9102,,,0.0025,,,,
9103,,,0.0025,,,,
9104,,,0.0025,,,,
9105,,,0.0025,,,,
9106,,,0.0025,,,,
9107,,,0.0025,,,,
9108,,,0.0025,,,,
9109,,,0.0025,,,,
9110,,,0.0025,,,,
9111,,,0.0025,,,,
9112,,,0.0025,,,,
9113,,,0.0025,,,,
9114,,,0.0025,,,,
9115,,,0.0025,,,,
9116,,,0.0025,,,,
9117,,,0.0025,,,,
9118,,,0.0025,,,,
9119,,,0.0025,,,,
9120,,,0.0025,,,,
9121,,,0.0025,,,,
9122,,,0.0025,,,,
9123,,,0.0025,,,,
9124,,,0.0025,,,,
9125,,,0.0025,,,,
9126,,,0.0025,,,,
9127,,,0.0025,,,,
9128,,,0.0025,,,,
9129,,,0.0025,,,,
9130,,,0.0025,,,,
9131,,,0.0025,,,,
9132,,,0.0025,,,,
9133,,,0.0025,,,,
9134,,,0.0025,,,,
9135,,,0.0025,,,,
9136,,,0.0025,,,,
9137,,,0.0025,,,,
9138,,,0.0025,,,,
9139,,,0.0025,,,,
9140,,,0.0025,,,,
9141,,,0.0025,,,,
9142,,,0.0025,,,,
9143,,,0.0025,,,,
9144,,,0.0025,,,,
9145,,,0.0025,,,,
9146,,,0.0025,,,,
9147,,,0.0025,,,,
9148,,,0.0025,,,,
9149,,,0.0025,,,,
9150,,,0.0025,,,,
9151,,,0.0025,,,,
9152,,,0.0025,,,,
9153,,,0.0025,,,,
9154,,,0.0025,,,,
9155,,,0.0025,,,,
9156,,,0.0025,,,,
9157,,,0.0025,,,,
9158,,,0.0025,,,,
9159,,,0.0025,,,,
9160,,,0.0025,,,,
9161,,,0.0025,,,,
9162,,,0.0025,,,,
9163,,,0.0025,,,,
9164,,,0.0025,,,,
9165,,,0.0025,,,,
9166,,,0.0025,,,,
9167,,,0.0025,,,,
9168,,,0.0025,,,,
9169,,,0.0025,,,,
9170,,,0.0025,,,,
9171,,,0.0025,,,,
9172,,,0.0025,,,,
9173,,,0.0025,,,,
9174,,,0.0025,,,,
9175,,,0.0025,,,,
9176,,,0.0025,,,,
9177,,,0.0025,,,,
9178,,,0.0025,,,,
9179,,,0.0025,,,,
9180,,,0.0025,,,,
9181,,,0.0025,,,,
9182,,,0.0025,,,,
9183,,,0.0025,,,,
9184,,,0.0025,,,,
9185,,,0.0025,,,,
9186,,,0.0025,,,,
9187,,,0.0025,,,,
9188,,,0.0025,,,,
9189,,,0.0025,,,,
9190,,,0.0025,,,,
9191,,,0.0025,,,,
9192,,,0.0025,,,,
9193,,,0.0025,,,,
9194,,,0.0025,,,,
9195,,,0.0025,,,,
9196,,,0.0025,,,,
9197,,,0.0025,,,,
9198,,,0.0025,,,,
9199,,,0.0025,,,,
9200,,,0.0025,,,,
9201,,,0.0025,,,,
9202,,,0.0025,,,,
9203,,,0.0025,,,,
9204,,,0.0025,,,,
9205,,,0.0025,,,,
9206,,,0.0025,,,,
9207,,,0.0025,,,,
9208,,,0.0025,,,,
9209,,,0.0025,,,,
9210,,,0.0025,,,,
9211,,,0.0025,,,,
9212,,,0.0025,,,,
9213,,,0.0025,,,,
9214,,,0.0025,,,,
9215,,,0.0025,,,,
9216,,,0.0025,,,,
9217,,,0.0025,,,,
9218,,,0.0025,,,,
9219,,,0.0025,,,,
9220,,,0.0025,,,,
9221,,,0.0025,,,,
9222,,,0.0025,,,,
9223,,,0.0025,,,,
9224,,,0.0025,,,,
9225,,,0.0025,,,,
9226,,,0.0025,,,,
9227,,,0.0025,,,,
9228,,,0.0025,,,,
9229,,,0.0025,,,,
9230,,,0.0025,,,,
9231,,,0.0025,,,,
9232,,,0.0025,,,,
9233,,,0.0025,,,,
9234,,,0.0025,,,,
9235,,,0.0025,,,,
9236,,,0.0025,,,,
9237,,,0.0025,,,,
9238,,,0.0025,,,,
9239,,,0.0025,,,,
9240,,,0.0025,,,,
9241,,,0.0025,,,,
9242,,,0.0025,,,,
9243,,,0.0025,,,,
9244,,,0.0025,,,,
9245,,,0.0025,,,,
9246,,,0.0025,,,,
9247,,,0.0025,,,,
9248,,,0.0025,,,,
9249,,,0.0025,,,,
9250,,,0.0025,,,,
9251,,,0.0025,,,,
9252,,,0.0025,,,,
9253,,,0.0025,,,,
9254,,,0.0025,,,,
9255,,,0.0025,,,,
9256,,,0.0025,,,,
9257,,,0.0025,,,,
9258,,,0.0025,,,,
9259,,,0.0025,,,,
9260,,,0.0025,,,,
9261,,,0.0025,,,,
9262,,,0.0025,,,,
9263,,,0.0025,,,,
9264,,,0.0025,,,,
9265,,,0.0025,,,,
9266,,,0.0025,,,,
9267,,,0.0025,,,,
9268,,,0.0025,,,,
9269,,,0.0025,,,,
9270,,,0.0025,,,,
9271,,,0.0025,,,,
9272,,,0.0025,,,,
9273,,,0.0025,,,,
9274,,,0.0025,,,,
9275,,,0.0025,,,,
9276,,,0.0025,,,,
9277,,,0.0025,,,,
9278,,,0.0025,,,,
9279,,,0.0025,,,,
9280,,,0.0025,,,,
9281,,,0.0025,,,,
9282,,,0.0025,,,,
9283,,,0.0025,,,,
9284,,,0.0025,,,,
9285,,,0.0025,,,,
9286,,,0.0025,,,,
9287,,,0.0025,,,,
9288,,,0.0025,,,,
9289,,,0.0025,,,,
9290,,,0.0025,,,,
9291,,,0.0025,,,,
9292,,,0.0025,,,,
9293,,,0.0025,,,,
9294,,,0.0025,,,,
9295,,,0.0025,,,,
9296,,,0.0025,,,,
9297,,,0.0025,,,,
9298,,,0.0025,,,,
9299,,,0.0025,,,,
9300,,,0.0025,,,,
9301,,,0.0025,,,,
9302,,,0.0025,,,,
9303,,,0.0025,,,,
9304,,,0.0025,,,,
9305,,,0.0025,,,,
9306,,,0.0025,,,,
9307,,,0.0025,,,,
9308,,,0.0025,,,,
9309,,,0.0025,,,,
9310,,,0.0025,,,,
9311,,,0.0025,,,,
9312,,,0.0025,,,,
9313,,,0.0025,,,,
9314,,,0.0025,,,,
9315,,,0.0025,,,,
9316,,,0.0025,,,,
9317,,,0.0025,,,,
9318,,,0.0025,,,,
9319,,,0.0025,,,,
9320,,,0.0025,,,,
9321,,,0.0025,,,,
9322,,,0.0025,,,,
9323,,,0.0025,,,,
9324,,,0.0025,,,,
9325,,,0.0025,,,,
9326,,,0.0025,,,,
9327,,,0.0025,,,,
9328,,,0.0025,,,,
9329,,,0.0025,,,,
9330,,,0.0025,,,,
9331,,,0.0025,,,,
9332,,,0.0025,,,,
9333,,,0.0025,,,,
9334,,,0.0025,,,,
9335,,,0.0025,,,,
9336,,,0.0025,,,,
9337,,,0.0025,,,,
9338,,,0.0025,,,,
9339,,,0.0025,,,,
9340,,,0.0025,,,,
9341,,,0.0025,,,,
9342,,,0.0025,,,,
9343,,,0.0025,,,,
9344,,,0.0025,,,,
9345,,,0.0025,,,,
9346,,,0.0025,,,,
9347,,,0.0025,,,,
9348,,,0.0025,,,,
9349,,,0.0025,,,,
9350,,,0.0025,,,,
9351,,,0.0025,,,,
9352,,,0.0025,,,,
9353,,,0.0025,,,,
9354,,,0.0025,,,,
9355,,,0.0025,,,,
9356,,,0.0025,,,,
9357,,,0.0025,,,,
9358,,,0.0025,,,,
9359,,,0.0025,,,,
9360,,,0.0025,,,,
9361,,,0.0025,,,,
9362,,,0.0025,,,,
9363,,,0.0025,,,,
9364,,,0.0025,,,,
9365,,,0.0025,,,,
9366,,,0.0025,,,,
9367,,,0.0025,,,,
9368,,,0.0025,,,,
9369,,,0.0025,,,,
9370,,,0.0025,,,,
9371,,,0.0025,,,,
9372,,,0.0025,,,,
9373,,,0.0025,,,,
9374,,,0.0025,,,,
9375,,,0.0025,,,,
